time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689767269017,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269034,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269051,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269067,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269084,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269101,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269134,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269150,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269167,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269184,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269217,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269234,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269251,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269268,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269284,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269317,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269334,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269350,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269368,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269384,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269417,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269434,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269451,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269467,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269484,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269501,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
