time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689666009513,0.3241237,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009531,0.3158004,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009546,0.3074595,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009564,0.2991271,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009581,0.2908038,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009613,0.2741239,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009630,0.2658007,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009646,0.2574775,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009664,0.2491366,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009680,0.2408134,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009713,0.2241278,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009731,0.2158046,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009746,0.2074639,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009764,0.1991407,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009779,0.1908175,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009813,0.1741413,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009830,0.1658181,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009846,0.1574949,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009862,0.1491261,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009880,0.1408028,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009913,0.1241459,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009929,0.115814,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009946,0.1074577,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009964,0.09913447,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009979,0.09081124,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010013,0.07412529,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010031,0.06580206,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010046,0.05746524,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010064,0.04912373,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010080,0.04080051,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010113,0.02412633,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010130,0.0158031,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010146,0.00745673,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010163,-0.0008664979,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010180,-0.009189726,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010215,-0.02587215,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010230,-0.03419538,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010246,-0.04253647,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010263,-0.05088693,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010279,-0.05921016,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010313,-0.07585661,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010330,-0.08417984,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010347,-0.09253543,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010363,-0.1008587,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010380,-0.1092032,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010414,-0.1258497,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010430,-0.1341729,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010446,-0.1425361,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010463,-0.1508765,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010480,-0.1591997,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010513,-0.175874,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010530,-0.1841972,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010546,-0.1925366,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010564,-0.2008734,0.219,-1.23,0,0,0,Maze1,invisible,0
